ckpt,ckpt_path,started_at,finished_at,total_wall_seconds,talent_avg_acc,talent_wall_seconds,talent_discovered_pairs,talent_processed_pairs,talent_failed_count,talent_missing_test_count
step-18400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18400.ckpt,2026-02-06 18:20:41,2026-02-06 18:25:39,297.090000,0.769793,297.090,175,175,0,0
step-18450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18450.ckpt,2026-02-06 18:25:39,2026-02-06 18:31:30,349.618000,0.766457,349.618,175,175,0,0
step-18500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18500.ckpt,2026-02-06 18:31:30,2026-02-06 18:36:40,309.514000,0.765626,309.514,175,175,0,0
step-18550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18550.ckpt,2026-02-06 18:36:41,2026-02-06 18:40:48,245.971000,0.768684,245.971,175,175,0,0
step-18600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18600.ckpt,2026-02-06 18:40:48,2026-02-06 18:46:31,342.531000,0.767282,342.531,175,175,0,0
step-18650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18650.ckpt,2026-02-06 18:46:31,2026-02-06 18:52:31,358.099000,0.770779,358.099,175,175,0,0
step-18700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18700.ckpt,2026-02-06 18:52:31,2026-02-06 18:58:36,364.521000,0.770034,364.521,175,175,0,0
step-18750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18750.ckpt,2026-02-06 18:58:36,2026-02-06 19:04:45,367.004000,0.766687,367.004,175,175,0,0
step-18800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18800.ckpt,2026-02-06 19:04:45,2026-02-06 19:09:23,277.343000,0.768072,277.343,175,175,0,0
step-18850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18850.ckpt,2026-02-06 19:09:23,2026-02-06 19:13:57,272.846000,0.768219,272.846,175,175,0,0
step-18900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18900.ckpt,2026-02-06 19:13:57,2026-02-06 19:19:13,314.523000,0.762675,314.523,175,175,0,0
step-18950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18950.ckpt,2026-02-06 19:19:13,2026-02-06 19:24:39,324.461000,0.766645,324.461,175,175,0,0
step-19000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19000.ckpt,2026-02-06 19:24:39,2026-02-06 19:28:42,242.136000,0.761727,242.136,175,175,0,0
step-19050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19050.ckpt,2026-02-06 19:28:42,2026-02-06 19:33:58,315.311000,0.763344,315.311,175,175,0,0
step-19100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19100.ckpt,2026-02-06 19:33:58,2026-02-06 19:38:36,276.460000,0.766164,276.460,175,175,0,0
step-19150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19150.ckpt,2026-02-06 19:38:36,2026-02-06 19:43:31,293.681000,0.764949,293.681,175,175,0,0
step-19200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19200.ckpt,2026-02-06 19:43:31,2026-02-06 19:48:10,278.322000,0.766732,278.322,175,175,0,0
step-19250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19250.ckpt,2026-02-06 19:48:10,2026-02-06 19:52:37,265.650000,0.762558,265.650,175,175,0,0
step-19300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19300.ckpt,2026-02-06 19:52:37,2026-02-06 19:57:35,296.444000,0.769168,296.444,175,175,0,0
step-19350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19350.ckpt,2026-02-06 19:57:35,2026-02-06 20:02:37,300.720000,0.768576,300.720,175,175,0,0
step-19400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19400.ckpt,2026-02-06 20:02:37,2026-02-06 20:06:54,256.266000,0.767006,256.266,175,175,0,0
step-19450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19450.ckpt,2026-02-06 20:06:54,2026-02-06 20:12:03,307.266000,0.766946,307.266,175,175,0,0
step-19500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19500.ckpt,2026-02-06 20:12:03,2026-02-06 20:16:31,267.553000,0.766377,267.553,175,175,0,0
step-19550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19550.ckpt,2026-02-06 20:16:31,2026-02-06 20:21:21,288.302000,0.761822,288.302,175,175,0,0
step-19600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19600.ckpt,2026-02-06 20:21:21,2026-02-06 20:26:52,329.861000,0.769080,329.861,175,175,0,0
step-19650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19650.ckpt,2026-02-06 20:26:52,2026-02-06 20:30:57,244.603000,0.766773,244.603,175,175,0,0
step-19700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19700.ckpt,2026-02-06 20:30:57,2026-02-06 20:36:28,329.412000,0.768735,329.412,175,175,0,0
step-19750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19750.ckpt,2026-02-06 20:36:28,2026-02-06 20:40:55,265.896000,0.767313,265.896,175,175,0,0
step-19800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19800.ckpt,2026-02-06 20:40:55,2026-02-06 20:46:00,303.997000,0.765404,303.997,175,175,0,0
step-19850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19850.ckpt,2026-02-06 20:46:00,2026-02-06 20:51:36,334.000000,0.766266,334.000,175,175,0,0
step-19900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19900.ckpt,2026-02-06 20:51:36,2026-02-06 20:55:56,259.541000,0.767616,259.541,175,175,0,0
step-19950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-19950.ckpt,2026-02-06 20:55:56,2026-02-06 21:00:36,278.920000,0.768058,278.920,175,175,0,0
step-20000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20000.ckpt,2026-02-06 21:00:36,2026-02-06 21:06:18,340.342000,0.768411,340.342,175,175,0,0
step-20050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20050.ckpt,2026-02-06 21:06:18,2026-02-06 21:11:58,338.856000,0.765560,338.856,175,175,0,0
step-20100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20100.ckpt,2026-02-06 21:11:58,2026-02-06 21:17:42,342.781000,0.768067,342.781,175,175,0,0
step-20150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20150.ckpt,2026-02-06 21:17:42,2026-02-06 21:22:10,266.666000,0.770907,266.666,175,175,0,0
step-20200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20200.ckpt,2026-02-06 21:22:10,2026-02-06 21:26:55,283.606000,0.767180,283.606,175,175,0,0
step-20250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20250.ckpt,2026-02-06 21:26:55,2026-02-06 21:32:24,328.081000,0.768171,328.081,175,175,0,0
step-20300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20300.ckpt,2026-02-06 21:32:24,2026-02-06 21:37:51,325.638000,0.771041,325.638,175,175,0,0
step-20350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20350.ckpt,2026-02-06 21:37:51,2026-02-06 21:42:30,278.170000,0.768430,278.170,175,175,0,0
step-20400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20400.ckpt,2026-02-06 21:42:31,2026-02-06 21:46:59,266.920000,0.770912,266.920,175,175,0,0
step-20450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20450.ckpt,2026-02-06 21:46:59,2026-02-06 21:52:49,348.975000,0.764735,348.975,175,175,0,0
step-20500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20500.ckpt,2026-02-06 21:52:49,2026-02-06 21:58:04,314.171000,0.767593,314.171,175,175,0,0
step-20550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20550.ckpt,2026-02-06 21:58:04,2026-02-06 22:02:23,257.622000,0.769286,257.622,175,175,0,0
step-20600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20600.ckpt,2026-02-06 22:02:23,2026-02-06 22:07:13,288.932000,0.762609,288.932,175,175,0,0
step-20650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20650.ckpt,2026-02-06 22:07:13,2026-02-06 22:12:19,304.762000,0.768206,304.762,175,175,0,0
step-20700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20700.ckpt,2026-02-06 22:12:19,2026-02-06 22:16:24,243.525000,0.767169,243.525,175,175,0,0
step-20750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20750.ckpt,2026-02-06 22:16:24,2026-02-06 22:22:21,355.632000,0.767938,355.632,175,175,0,0
step-20800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20800.ckpt,2026-02-06 22:22:21,2026-02-06 22:26:26,244.047000,0.772321,244.047,175,175,0,0
step-20850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20850.ckpt,2026-02-06 22:26:26,2026-02-06 22:32:50,382.559000,0.767608,382.559,175,175,0,0
step-20900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20900.ckpt,2026-02-06 22:32:50,2026-02-06 22:38:31,339.721000,0.767825,339.721,175,175,0,0
step-20950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-20950.ckpt,2026-02-06 22:38:31,2026-02-06 22:43:59,327.376000,0.769788,327.376,175,175,0,0
step-21000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21000.ckpt,2026-02-06 22:43:59,2026-02-06 22:48:43,283.032000,0.769390,283.032,175,175,0,0
step-21050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21050.ckpt,2026-02-06 22:48:43,2026-02-06 22:53:14,269.489000,0.769402,269.489,175,175,0,0
step-21100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21100.ckpt,2026-02-06 22:53:14,2026-02-06 22:58:04,288.413000,0.767699,288.413,175,175,0,0
step-21150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21150.ckpt,2026-02-06 22:58:04,2026-02-06 23:02:28,262.490000,0.770260,262.490,175,175,0,0
step-21200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21200.ckpt,2026-02-06 23:02:28,2026-02-06 23:07:46,317.234000,0.768557,317.234,175,175,0,0
step-21250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21250.ckpt,2026-02-06 23:07:46,2026-02-06 23:11:46,239.185000,0.767889,239.185,175,175,0,0
step-21300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21300.ckpt,2026-02-06 23:11:47,2026-02-06 23:17:38,350.556000,0.771299,350.556,175,175,0,0
step-21350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21350.ckpt,2026-02-06 23:17:38,2026-02-06 23:23:33,353.891000,0.771814,353.891,175,175,0,0
step-21400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21400.ckpt,2026-02-06 23:23:33,2026-02-06 23:28:07,272.487000,0.772127,272.487,175,175,0,0
step-21450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21450.ckpt,2026-02-06 23:28:07,2026-02-06 23:32:44,275.474000,0.768941,275.474,175,175,0,0
step-21500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21500.ckpt,2026-02-06 23:32:44,2026-02-06 23:38:57,372.197000,0.771773,372.197,175,175,0,0
step-21550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21550.ckpt,2026-02-06 23:38:57,2026-02-06 23:44:51,352.805000,0.766949,352.805,175,175,0,0
step-21600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21600.ckpt,2026-02-06 23:44:51,2026-02-06 23:50:13,320.040000,0.770321,320.040,175,175,0,0
step-21650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21650.ckpt,2026-02-06 23:50:13,2026-02-06 23:54:25,250.828000,0.766742,250.828,175,175,0,0
step-21700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21700.ckpt,2026-02-06 23:54:25,2026-02-06 23:59:44,317.933000,0.769541,317.933,175,175,0,0
step-21750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21750.ckpt,2026-02-06 23:59:44,2026-02-07 00:04:49,304.324000,0.770159,304.324,175,175,0,0
step-21800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21800.ckpt,2026-02-07 00:04:49,2026-02-07 00:09:10,259.349000,0.770944,259.349,175,175,0,0
step-21850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21850.ckpt,2026-02-07 00:09:10,2026-02-07 00:14:25,314.234000,0.771084,314.234,175,175,0,0
step-21900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21900.ckpt,2026-02-07 00:14:25,2026-02-07 00:19:59,332.652000,0.772457,332.652,175,175,0,0
step-21950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-21950.ckpt,2026-02-07 00:19:59,2026-02-07 00:25:23,323.008000,0.770406,323.008,175,175,0,0
step-22000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22000.ckpt,2026-02-07 00:25:23,2026-02-07 00:29:27,242.767000,0.771981,242.767,175,175,0,0
step-22050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22050.ckpt,2026-02-07 00:29:27,2026-02-07 00:34:54,325.709000,0.770877,325.709,175,175,0,0
step-22100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22100.ckpt,2026-02-07 00:34:54,2026-02-07 00:38:59,243.455000,0.767995,243.455,175,175,0,0
step-22150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22150.ckpt,2026-02-07 00:38:59,2026-02-07 00:43:57,297.661000,0.769473,297.661,175,175,0,0
step-22200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22200.ckpt,2026-02-07 00:43:57,2026-02-07 00:49:22,323.639000,0.770535,323.639,175,175,0,0
step-22250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22250.ckpt,2026-02-07 00:49:22,2026-02-07 00:53:46,262.280000,0.769620,262.280,175,175,0,0
step-22300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22300.ckpt,2026-02-07 00:53:46,2026-02-07 00:59:15,328.337000,0.765058,328.337,175,175,0,0
step-22350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22350.ckpt,2026-02-07 00:59:15,2026-02-07 01:05:03,346.964000,0.766235,346.964,175,175,0,0
step-22400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22400.ckpt,2026-02-07 01:05:03,2026-02-07 01:10:10,305.145000,0.771168,305.145,175,175,0,0
step-22450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22450.ckpt,2026-02-07 01:10:10,2026-02-07 01:14:19,247.945000,0.771929,247.945,175,175,0,0
step-22500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22500.ckpt,2026-02-07 01:14:19,2026-02-07 01:20:04,343.676000,0.770681,343.676,175,175,0,0
step-22550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22550.ckpt,2026-02-07 01:20:04,2026-02-07 01:25:07,301.535000,0.768867,301.535,175,175,0,0
step-22600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22600.ckpt,2026-02-07 01:25:07,2026-02-07 01:29:35,267.389000,0.772176,267.389,175,175,0,0
step-22650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22650.ckpt,2026-02-07 01:29:35,2026-02-07 01:34:38,301.920000,0.772550,301.920,175,175,0,0
step-22700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22700.ckpt,2026-02-07 01:34:38,2026-02-07 01:40:31,351.992000,0.772573,351.992,175,175,0,0
step-22750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22750.ckpt,2026-02-07 01:40:31,2026-02-07 01:46:22,349.572000,0.771322,349.572,175,175,0,0
step-22800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22800.ckpt,2026-02-07 01:46:22,2026-02-07 01:50:22,238.495000,0.769078,238.495,175,175,0,0
step-22850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22850.ckpt,2026-02-07 01:50:22,2026-02-07 01:55:59,336.479000,0.769129,336.479,175,175,0,0
step-22900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22900.ckpt,2026-02-07 01:55:59,2026-02-07 02:01:29,328.373000,0.769793,328.373,175,175,0,0
step-22950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-22950.ckpt,2026-02-07 02:01:29,2026-02-07 02:06:01,270.669000,0.767634,270.669,175,175,0,0
step-23000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23000.ckpt,2026-02-07 02:06:01,2026-02-07 02:10:52,290.580000,0.766622,290.580,175,175,0,0
step-23050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23050.ckpt,2026-02-07 02:10:52,2026-02-07 02:16:36,342.000000,0.762908,342.000,175,175,0,0
step-23100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23100.ckpt,2026-02-07 02:16:36,2026-02-07 02:20:37,240.104000,0.766440,240.104,175,175,0,0
step-23150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23150.ckpt,2026-02-07 02:20:37,2026-02-07 02:26:23,344.811000,0.767931,344.811,175,175,0,0
step-23200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23200.ckpt,2026-02-07 02:26:23,2026-02-07 02:32:29,365.160000,0.764588,365.160,175,175,0,0
step-23250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23250.ckpt,2026-02-07 02:32:29,2026-02-07 02:37:40,310.090000,0.768255,310.090,175,175,0,0
step-23300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23300.ckpt,2026-02-07 02:37:41,2026-02-07 02:41:49,246.955000,0.767848,246.955,175,175,0,0
step-23350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23350.ckpt,2026-02-07 02:41:49,2026-02-07 02:47:43,352.764000,0.770115,352.764,175,175,0,0
step-23400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23400.ckpt,2026-02-07 02:47:43,2026-02-07 02:52:41,296.947000,0.767792,296.947,175,175,0,0
step-23450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23450.ckpt,2026-02-07 02:52:41,2026-02-07 02:56:45,243.036000,0.768082,243.036,175,175,0,0
step-23500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23500.ckpt,2026-02-07 02:56:45,2026-02-07 03:02:51,365.162000,0.763431,365.162,175,175,0,0
step-23550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23550.ckpt,2026-02-07 03:02:52,2026-02-07 03:07:14,261.078000,0.764456,261.078,175,175,0,0
step-23600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23600.ckpt,2026-02-07 03:07:14,2026-02-07 03:12:13,298.270000,0.765009,298.270,175,175,0,0
step-23650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23650.ckpt,2026-02-07 03:12:13,2026-02-07 03:17:24,309.040000,0.765826,309.040,175,175,0,0
step-23700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23700.ckpt,2026-02-07 03:17:24,2026-02-07 03:22:14,288.890000,0.764720,288.890,175,175,0,0
step-23750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23750.ckpt,2026-02-07 03:22:14,2026-02-07 03:26:41,266.688000,0.765214,266.688,175,175,0,0
step-23800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23800.ckpt,2026-02-07 03:26:42,2026-02-07 03:32:43,360.082000,0.766853,360.082,175,175,0,0
step-23850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23850.ckpt,2026-02-07 03:32:43,2026-02-07 03:38:15,330.690000,0.764424,330.690,175,175,0,0
step-23900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23900.ckpt,2026-02-07 03:38:15,2026-02-07 03:43:20,304.655000,0.763729,304.655,175,175,0,0
step-23950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-23950.ckpt,2026-02-07 03:43:20,2026-02-07 03:47:40,258.757000,0.766317,258.757,175,175,0,0
